Gym_ID,Gym_Name,Brand,Parent_Category,Price_Tier,Gym_Format,Direct_Budget_Competitor,Major_Chain,Municipality,Market_Zone,Market_Zone_Assignment_Method,Market_Zone_Assignment_Distance_km,Address,Latitude,Longitude,Equipment_Access,Open_24_7_Status,Open_24_7_Flag,Personal_Training,Personal_Training_Flag,Group_Classes,Group_Classes_Flag,Women_Only_Area,Pool,Sauna,Tanning,Tanning_Flag,Hydromassage,Hydromassage_Flag,Parking,Google_Rating,Google_Review_Count,Source_URL,Source_Type,Amenity_Source_Level,Record_Source_Quality,Data_Collection_Date,Verification_Status,Notes,Review_Source,Review_URL,Review_Collection_Date,Review_Data_Status,Review_Confidence,Top_Positive_Review_Theme,Top_Negative_Review_Theme,Common_Complaint,Common_Strength,Customer_Satisfaction_Gap_Flag,Major_Chain_Verification_Level,Major_Chain_Verification_Method,Official_Locator_URL,Row_Level_Official_Verification_Status,Fresh_SerpApi_Checked_Date,Fresh_SerpApi_Status,Fresh_Location_Match_Status,Fresh_Match_Score,Fresh_SerpApi_Result_Title,Fresh_SerpApi_Result_Address,Fresh_SerpApi_Rating,Fresh_SerpApi_Review_Count,Fresh_Crossmatch_Action
GYM_FULL_0157,Power Yoga,Local / Independent,Boutique/Specialty,Premium/Specialty,Yoga/Pilates/Studio,No,No,St. Catharines,Southwest St. Catharines,Nearest market-zone centroid within municipality,1.68,"Power Yoga, Fourth Avenue, St. Catharines, Niagara Region, Golden Horseshoe, Ontario, L2S 3S9, Canada",43.1564233,-79.2637258,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,,,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation,,,,,SerpApi no result / error; manual review required,No SerpApi result found,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0158,A. E. King Memorial Physical Fitness Complex,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Oshawa,Southeast Oshawa,Nearest market-zone centroid within municipality,2.53,"A. E. King Memorial Physical Fitness Complex, Clarence Biesenthal Drive, Eastdale, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1K 2H4, Canada",43.9094573,-78.8197677,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,,,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation,,,,,SerpApi no result / error; manual review required,No SerpApi result found,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0159,LA Fitness,LA Fitness,Full-Service Chain,Mid/Premium,Full-service chain gym,No,Yes,Oshawa,North Oshawa,Nearest market-zone centroid within municipality,1.03,"LA Fitness, Beatrice Street East, Centennial, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1G 3V2, Canada",43.9314504,-78.8654847,Yes,Unknown,0,Likely,1,Likely,1,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,,,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.,,,,,SerpApi no result / error; manual review required,No SerpApi result found,,,,,Not available until reviews collected,Medium,Official LA Fitness club locator available; current rows need row-level official page matching.,https://www.lafitness.com/Pages/findclub.aspx,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0160,GoodLife Fitness,GoodLife Fitness,Full-Service Chain,Mid/Premium,Full-service chain gym,No,Yes,Oshawa,Southwest Oshawa,Nearest market-zone centroid within municipality,0.91,"GoodLife Fitness, Food Court Ring, Vanier, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1J 2K5, Canada",43.8907257,-78.8788541,Yes,Unknown,0,Likely,1,Likely,1,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,,,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.,,,,,SerpApi no result / error; manual review required,No SerpApi result found,,,,,Not available until reviews collected,Medium,Official GoodLife club locator available; current rows remain mostly open-source and need row-level official page matching.,https://www.goodlifefitness.com/clubs.html,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0162,Innerstrong Fitness,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Oshawa,Northwest Oshawa,Nearest market-zone centroid within municipality,1.54,"Innerstrong Fitness, 2368, Pindar Crescent, Kedron, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1L 1B7, Canada",43.9568919,-78.8866735,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,,,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation,,,,,SerpApi no result / error; manual review required,No SerpApi result found,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0163,Orangetheory Fitness,Orangetheory Fitness,Boutique Chain,Premium,Boutique group training,No,Yes,Oshawa,North Oshawa,Nearest market-zone centroid within municipality,0.4,"Orangetheory Fitness, Walter Avenue, Pinecrest, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1K 0C2, Canada",43.9383271,-78.8504395,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,,,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.,,,,,SerpApi no result / error; manual review required,No SerpApi result found,,,,,Not available until reviews collected,Medium,Official Orangetheory locator available; current rows need row-level official page matching.,https://www.orangetheory.com/en-ca/locations,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0164,F45 Training,F45 Training,Boutique Chain,Premium,Boutique group training,No,Yes,Oshawa,Southwest Oshawa,Nearest market-zone centroid within municipality,0.68,"F45 Training, King Street West, McLaughlin, Thornton's Corners, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1J 2K0, Canada",43.893671,-78.8823326,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,,,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.,,,,,SerpApi no result / error; manual review required,No SerpApi result found,,,,,Not available until reviews collected,Medium,Official F45 studio locator available; current rows need row-level official page matching.,https://f45training.com/studios/,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0165,World Gym,World Gym,Budget/Mid Chain,Budget/Mid,Big-box gym,Yes,Yes,Barrie,Northwest Barrie,Nearest market-zone centroid within municipality,1.37,"World Gym, Bayfield Street, Tall Trees, Barrie, Central Ontario, Ontario, L4M 3C5, Canada",44.4057352,-79.7059172,Yes,Unknown,0,Likely,1,Likely,1,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,,,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.,,,,,SerpApi no result / error; manual review required,No SerpApi result found,,,,,Not available until reviews collected,Medium,Official World Gym locator available; current rows need row-level official page matching.,https://www.worldgym.com/locations/,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0166,LA Fitness,LA Fitness,Full-Service Chain,Mid/Premium,Full-service chain gym,No,Yes,Barrie,Southwest Barrie,Nearest market-zone centroid within municipality,2.8,"LA Fitness, 149, Live Eight Way, Park Place, Barrie, Central Ontario, Ontario, L4N 6P1, Canada",44.3394442,-79.6798658,Yes,Unknown,0,Likely,1,Likely,1,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4,930,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official LA Fitness club locator available; current rows need row-level official page matching.,https://www.lafitness.com/Pages/findclub.aspx,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0167,LA Fitness,LA Fitness,Full-Service Chain,Mid/Premium,Full-service chain gym,No,Yes,Barrie,Northeast Barrie,Nearest market-zone centroid within municipality,1.3,"LA Fitness, Cundles Road East, Barrie, Central Ontario, Ontario, L4M 0G9, Canada",44.4135224,-79.6784577,Yes,Unknown,0,Likely,1,Likely,1,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.5,1086,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official LA Fitness club locator available; current rows need row-level official page matching.,https://www.lafitness.com/Pages/findclub.aspx,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0168,Planet Fitness,Planet Fitness,Budget Chain,Budget,Big-box budget gym,Yes,Yes,Barrie,Southwest Barrie,Nearest market-zone centroid within municipality,2.75,"Planet Fitness, Commerce Park Drive, Barrie, Central Ontario, Ontario, L4N 8W8, Canada",44.3307624,-79.6853171,Yes,Unknown,0,Yes / fitness training,1,Limited / PE@PF training,1,Unknown,No,No,Black Card Spa amenity at many clubs,1,Black Card Spa amenity at many clubs,1,Needs location verification,4.3,53,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official Planet Fitness pages used for named official rows; remaining rows need official locator confirmation.,https://www.planetfitness.ca/clubs/on,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0169,Fitness Avenue,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Barrie,Southwest Barrie,Nearest market-zone centroid within municipality,2.54,"Fitness Avenue, 40, Mills Road, Barrie, Central Ontario, Ontario, L4N 6J9, Canada",44.3267002,-79.6938167,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.8,934,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0170,Anytime Fitness,Anytime Fitness,Budget/Mid Chain,Budget/Mid,24/7 access gym,Yes,Yes,Barrie,Southwest Barrie,Nearest market-zone centroid within municipality,0.76,"Anytime Fitness, Coughlin Road, Holly, Barrie, Central Ontario, Ontario, L4N 9N7, Canada",44.3377219,-79.7112975,Yes,Likely,1,Likely,1,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,,,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.,,,,,SerpApi location uncertain or missing; manual review required,Needs manual review - text match but distance unclear/far,,,,,Not available until reviews collected,Medium,Official Anytime Fitness Canada locator available; current rows need row-level official page matching.,https://www.anytimefitness.ca/find-gym/,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0172,Modo Yoga,Local / Independent,Boutique/Specialty,Premium/Specialty,Yoga/Pilates/Studio,No,No,Barrie,East Barrie,Nearest market-zone centroid within municipality,1.75,"Modo Yoga, 411, Huronia Road, Barrie, Central Ontario, Ontario, L4N 9B3, Canada",44.3527257,-79.6638495,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,4.9,207,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0173,CrossFit,CrossFit,Boutique/Specialty,Premium/Specialty,Strength and conditioning studio,No,Yes,Barrie,East Barrie,Nearest market-zone centroid within municipality,1.78,"CrossFit, 349, Huronia Road, Barrie, Central Ontario, Ontario, L4N 8Z1, Canada",44.3549463,-79.6651129,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,4.8,58,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Likely match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Likely match,Likely match,,,,,Not available until reviews collected,Medium,Official CrossFit affiliate map available; current rows need row-level affiliate confirmation.,https://map.crossfit.com/,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0174,Ross Gym,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Kingston,South Kingston,Nearest market-zone centroid within municipality,1.67,"Ross Gym, Alumni Way, University District, Kingston, Eastern Ontario, Ontario, K7L 3P5, Canada",44.2286674,-76.4948162,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.4,643,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0175,Bartlett Gym,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Kingston,South Kingston,Nearest market-zone centroid within municipality,1.7,"Bartlett Gym, Athletes’ Walk, University District, Kingston, Eastern Ontario, Ontario, K7L 3P5, Canada",44.2286365,-76.4943318,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.4,643,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0176,The Boiler Room Climbing Gym,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Kingston,South Kingston,Nearest market-zone centroid within municipality,0.84,"The Boiler Room Climbing Gym, 993, Princess Street, Kingston, Eastern Ontario, Ontario, K7L 1H3, Canada",44.2441537,-76.5141917,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.6,313,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0177,Queen Street Fitness,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Kingston,South Kingston,Nearest market-zone centroid within municipality,1.96,"Queen Street Fitness, 226, Queen Street, University District, Kingston, Eastern Ontario, Ontario, K7L 1B5, Canada",44.233057,-76.4884173,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.9,87,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Likely match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Likely match,Likely match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0178,Planet Fitness,Planet Fitness,Budget Chain,Budget,Big-box budget gym,Yes,Yes,Kingston,West Kingston,Nearest market-zone centroid within municipality,2.38,"Planet Fitness, 955, Futures Gate, Kingston, Eastern Ontario, Ontario, K7M 3G1, Canada",44.2577019,-76.5554524,Yes,Unknown,0,Yes / fitness training,1,Limited / PE@PF training,1,Unknown,No,No,Black Card Spa amenity at many clubs,1,Black Card Spa amenity at many clubs,1,Needs location verification,4,819,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official Planet Fitness pages used for named official rows; remaining rows need official locator confirmation.,https://www.planetfitness.ca/clubs/on,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0179,GoodLife Fitness,GoodLife Fitness,Full-Service Chain,Mid/Premium,Full-service chain gym,No,Yes,Kingston,South Kingston,Nearest market-zone centroid within municipality,2.57,"GoodLife Fitness, Bath Road, Kingston, Eastern Ontario, Ontario, K7M 4X4, Canada",44.2390368,-76.5446514,Yes,Unknown,0,Likely,1,Likely,1,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.7,14,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official GoodLife club locator available; current rows remain mostly open-source and need row-level official page matching.,https://www.goodlifefitness.com/clubs.html,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0180,Crunch Fitness,Crunch Fitness,Budget/Mid Chain,Budget/Mid,Big-box gym,Yes,Yes,Kingston,West Kingston,Nearest market-zone centroid within municipality,2.21,"Crunch Fitness, 616, Gardiners Road, Kingston, Eastern Ontario, Ontario, K7M 4W7, Canada",44.2431953,-76.5625356,Yes,Unknown,0,Likely,1,Likely,1,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,3.2,103,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official Crunch Canada location pages available; current rows remain mostly open-source and need row-level official page matching.,https://www.crunchfitness.ca/locations,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0181,Orangetheory Fitness,Orangetheory Fitness,Boutique Chain,Premium,Boutique group training,No,Yes,Kingston,West Kingston,Nearest market-zone centroid within municipality,2.51,"Orangetheory Fitness, 500, Gardiners Road, Kingston, Eastern Ontario, Ontario, K7M 7W8, Canada",44.2366372,-76.5664712,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,4.7,102,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official Orangetheory locator available; current rows need row-level official page matching.,https://www.orangetheory.com/en-ca/locations,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0182,Hatha Yoga,Local / Independent,Boutique/Specialty,Premium/Specialty,Yoga/Pilates/Studio,No,No,Kingston,South Kingston,Nearest market-zone centroid within municipality,2.28,"Hatha Yoga, Ordnance Street, Kingston, Eastern Ontario, Ontario, K7K 1A5, Canada",44.2345129,-76.4840617,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,5,119,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Likely match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Likely match,Likely match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0183,Morro Yoga,Local / Independent,Boutique/Specialty,Premium/Specialty,Yoga/Pilates/Studio,No,No,Kingston,South Kingston,Nearest market-zone centroid within municipality,2.69,"Morro Yoga, 27, Princess Street, Sydenham, Kingston, Eastern Ontario, Ontario, K7L 1A3, Canada",44.2313097,-76.4795732,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,5,427,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0184,Samatva Yoga Studios,Local / Independent,Boutique/Specialty,Premium/Specialty,Yoga/Pilates/Studio,No,No,Kingston,South Kingston,Nearest market-zone centroid within municipality,1.67,"Samatva Yoga Studios, 397, Princess Street, University District, Kingston, Eastern Ontario, Ontario, K7L 1B9, Canada",44.2332723,-76.4920773,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,,,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation,,,,,SerpApi location uncertain or missing; manual review required,Needs manual review - text match but distance unclear/far,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
